"","datetime","number","day","size","temp","rhum","wdir","wspd","pres","season","weekdays","sunrise","sunset","dayNight","peak","businessday","wdays","hours"
"1",2018-01-16 08:00:00,17420.4246885617,2018-01-16,25.0343148357871,5.5,73,260,31.3,995.5,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"day",TRUE,TRUE,"Tuesday",8
"2",2018-01-16 09:00:00,21371.25572843,2018-01-16,23.5874115983027,5.2,72,260,31.3,996.2,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"day",TRUE,TRUE,"Tuesday",9
"3",2018-01-16 10:00:00,21613.6067892504,2018-01-16,21.8296746817539,5.7,73,250,33.5,996.7,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"day",FALSE,TRUE,"Tuesday",10
"4",2018-01-16 11:00:00,32843.2571428571,2018-01-16,25.2257991513437,6,71,260,35.3,997.2,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"day",FALSE,TRUE,"Tuesday",11
"5",2018-01-16 12:00:00,19447.3553041018,2018-01-16,29.9940028288543,7.5,61,260,33.5,997,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"day",FALSE,TRUE,"Tuesday",12
"6",2018-01-16 13:00:00,12579.1352192362,2018-01-16,30.9781046676096,7.7,57,260,40.7,996.6,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"day",FALSE,TRUE,"Tuesday",13
"7",2018-01-16 14:00:00,12597.2503536068,2018-01-16,31.1969448373409,7.5,54,270,37.1,996.4,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"day",FALSE,TRUE,"Tuesday",14
"8",2018-01-16 15:00:00,16091.4387553041,2018-01-16,25.1647241867044,6.2,60,260,33.5,996.4,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"day",FALSE,TRUE,"Tuesday",15
"9",2018-01-16 16:00:00,13215.3374823197,2018-01-16,30.3956152758133,6,64,240,25.9,995.6,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"day",TRUE,TRUE,"Tuesday",16
"10",2018-01-16 17:00:00,12205.8387553041,2018-01-16,33.6482319660537,5.7,71,230,25.9,994.9,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"night",TRUE,TRUE,"Tuesday",17
"11",2018-01-16 18:00:00,15349.9626591231,2018-01-16,35.0810749646393,4.2,76,250,25.9,994.7,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"night",TRUE,TRUE,"Tuesday",18
"12",2018-01-16 19:00:00,18934.8107496464,2018-01-16,35.0619236209335,3.5,82,260,27.7,994.9,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"night",TRUE,TRUE,"Tuesday",19
"13",2018-01-16 20:00:00,17644.1117397454,2018-01-16,31.1086280056577,3.2,83,250,25.9,995.1,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"night",FALSE,TRUE,"Tuesday",20
"14",2018-01-16 21:00:00,21594.2661951909,2018-01-16,26.7381046676096,3.5,81,250,27.7,994.7,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"night",FALSE,TRUE,"Tuesday",21
"15",2018-01-16 22:00:00,18050.9335219236,2018-01-16,25.5223762376238,3.1,83,260,25.9,995.1,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"night",FALSE,TRUE,"Tuesday",22
"16",2018-01-16 23:00:00,15387.5182461103,2018-01-16,24.8055728429986,3.1,78,250,27.7,995.7,"winter","weekday",2018-01-16 07:59:02,2018-01-16 16:22:35,"night",FALSE,TRUE,"Tuesday",23
"17",2018-01-17 00:00:00,5129.14031117397,2018-01-17,28.2914002828854,2.7,76,250,33.5,996.1,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",0
"18",2018-01-17 01:00:00,3739.49009620826,2018-01-17,29.2375212224109,2.5,74,260,31.3,996.7,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",1
"19",2018-01-17 02:00:00,2489.95360678925,2018-01-17,30.6289957567185,2.7,70,260,31.3,997.8,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",2
"20",2018-01-17 03:00:00,2317.51457684687,2018-01-17,31.4435041041608,2.5,72,270,25.9,998.6,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",3
"21",2018-01-17 04:00:00,2312.66138165345,2018-01-17,29.8944224235561,2.6,71,270,25.9,999.6,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",4
"22",2018-01-17 05:00:00,3325.8766270515,2018-01-17,26.9048670062252,3,70,270,25.9,1000.5,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",5
"23",2018-01-17 06:00:00,5331.0152758133,2018-01-17,26.3296181046676,2.7,72,260,33.5,1001.3,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",6
"24",2018-01-17 07:00:00,5694.09391796323,2018-01-17,30.5127581329562,3.2,71,270,35.3,1002.8,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",TRUE,TRUE,"Wednesday",7
"25",2018-01-17 08:00:00,8195.05657708628,2018-01-17,32.8234794908062,3.7,69,270,27.7,1004.4,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"day",TRUE,TRUE,"Wednesday",8
"26",2018-01-17 09:00:00,8339.99858557284,2018-01-17,32.4526449787836,4.1,70,270,33.5,1005.6,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"day",TRUE,TRUE,"Wednesday",9
"27",2018-01-17 10:00:00,29562.6229137199,2018-01-17,31.9656011315417,5.1,65,270,33.5,1006.7,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"day",FALSE,TRUE,"Wednesday",10
"28",2018-01-17 11:00:00,7588.09391796323,2018-01-17,34.2802545968883,6.2,61,260,35.3,1007.5,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"day",FALSE,TRUE,"Wednesday",11
"29",2018-01-17 12:00:00,6693.44667609618,2018-01-17,34.3021216407355,7,61,270,33.5,1008.3,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"day",FALSE,TRUE,"Wednesday",12
"30",2018-01-17 13:00:00,18518.0410836559,2018-01-17,34.3949687406966,7,61,270,35.3,1008,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"day",FALSE,TRUE,"Wednesday",13
"31",2018-01-17 14:00:00,14384.8534653465,2018-01-17,38.9233946251768,7,57,270,38.9,1009,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"day",FALSE,TRUE,"Wednesday",14
"32",2018-01-17 15:00:00,9823.76718528996,2018-01-17,36.8229985855728,7.5,55,270,27.7,1008.8,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"day",FALSE,TRUE,"Wednesday",15
"33",2018-01-17 16:00:00,9183.83847241867,2018-01-17,36.9144837340877,7,58,270,25.9,1009.1,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"day",TRUE,TRUE,"Wednesday",16
"34",2018-01-17 17:00:00,16157.6056577086,2018-01-17,31.5890523338048,6,66,240,20.5,1009.1,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",TRUE,TRUE,"Wednesday",17
"35",2018-01-17 18:00:00,14224.1111739745,2018-01-17,32.2777652050919,5.6,70,240,20.5,1008.5,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",TRUE,TRUE,"Wednesday",18
"36",2018-01-17 19:00:00,19072.1623762376,2018-01-17,33.1860820367751,5.7,73,230,20.5,1008.7,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",TRUE,TRUE,"Wednesday",19
"37",2018-01-17 20:00:00,15888.8840169731,2018-01-17,35.3005657708628,5.6,74,220,20.5,1007.7,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",20
"38",2018-01-17 21:00:00,13457.1646393211,2018-01-17,32.455360678925,5.7,75,210,25.9,1006.3,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",21
"39",2018-01-17 22:00:00,11188.428854314,2018-01-17,32.8597736916549,5.7,83,210,22.3,1004.4,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",22
"40",2018-01-17 23:00:00,5621.0486562942,2018-01-17,30.1125601131542,6.1,89,200,24.1,1001,"winter","weekday",2018-01-17 07:58:07,2018-01-17 16:24:11,"night",FALSE,TRUE,"Wednesday",23
"41",2018-01-18 00:00:00,3599.28260254597,2018-01-18,29.5847241867044,7.2,94,210,38.9,997.6,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",0
"42",2018-01-18 01:00:00,2076.54823196605,2018-01-18,35.1481188118812,9.1,94,230,40.7,994.8,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",1
"43",2018-01-18 02:00:00,1110.18765921313,2018-01-18,35.1989244268327,10.2,90,240,42.5,992.9,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",2
"44",2018-01-18 03:00:00,843.401755379388,2018-01-18,39.9852491506229,11.2,76,250,51.8,992,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",3
"45",2018-01-18 04:00:00,1123.72827625248,2018-01-18,39.3261817152562,11.6,64,260,66.6,991.5,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",4
"46",2018-01-18 05:00:00,1710.03824362606,2018-01-18,34.1936260623229,10.6,65,270,51.8,992.9,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",5
"47",2018-01-18 06:00:00,1527.31230551627,2018-01-18,34.2702121640735,10,57,270,48.2,995.1,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",6
"48",2018-01-18 07:00:00,3085.95077793494,2018-01-18,34.7951060820368,8.2,59,280,42.5,997.7,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",TRUE,TRUE,"Thursday",7
"49",2018-01-18 08:00:00,7314.5900990099,2018-01-18,32.7553323903819,7.1,64,280,29.5,999.8,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"day",TRUE,TRUE,"Thursday",8
"50",2018-01-18 09:00:00,10113.7632248939,2018-01-18,35.3291371994342,7,67,280,27.7,1001.4,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"day",TRUE,TRUE,"Thursday",9
"51",2018-01-18 10:00:00,8342.06280056577,2018-01-18,32.7817538896747,7.2,67,270,31.3,1002,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"day",FALSE,TRUE,"Thursday",10
"52",2018-01-18 11:00:00,44305.8842998586,2018-01-18,30.4494766619519,7.7,65,260,27.7,1002.5,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"day",FALSE,TRUE,"Thursday",11
"53",2018-01-18 12:00:00,43611.497029703,2018-01-18,29.6634229137199,9,63,260,25.9,1002.4,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"day",FALSE,TRUE,"Thursday",12
"54",2018-01-18 13:00:00,14320.2933521924,2018-01-18,30.3213578500707,9,62,260,27.7,1002,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"day",FALSE,TRUE,"Thursday",13
"55",2018-01-18 14:00:00,28952.3589816124,2018-01-18,33.472729844413,8.5,65,260,27.7,1002.1,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"day",FALSE,TRUE,"Thursday",14
"56",2018-01-18 15:00:00,108428.423762376,2018-01-18,29.9061669024045,8.7,63,270,29.5,1002,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"day",FALSE,TRUE,"Thursday",15
"57",2018-01-18 16:00:00,10188.6520509194,2018-01-18,36.596775106082,7.7,66,270,27.7,1002.1,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"day",TRUE,TRUE,"Thursday",16
"58",2018-01-18 17:00:00,12924.9538896747,2018-01-18,35.2595190947666,7.2,66,280,22.3,1002.7,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",TRUE,TRUE,"Thursday",17
"59",2018-01-18 18:00:00,17460.6161244696,2018-01-18,39.095558698727,5.6,75,270,20.5,1003.5,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",TRUE,TRUE,"Thursday",18
"60",2018-01-18 19:00:00,16547.8444130127,2018-01-18,38.0121074964639,5,76,260,20.5,1004.1,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",TRUE,TRUE,"Thursday",19
"61",2018-01-18 20:00:00,13348.1748231966,2018-01-18,36.5061386138614,5,74,270,20.5,1004.9,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",20
"62",2018-01-18 21:00:00,13984.6611032532,2018-01-18,32.6822065063649,4,74,270,18.4,1005.7,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",21
"63",2018-01-18 22:00:00,13436.5210749646,2018-01-18,33.3616973125884,4.2,72,280,14.8,1006.1,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",22
"64",2018-01-18 23:00:00,13890.882602546,2018-01-18,31.7482036775106,2.6,78,260,11.2,1006.9,"winter","weekday",2018-01-18 07:57:10,2018-01-18 16:25:48,"night",FALSE,TRUE,"Thursday",23
"65",2018-01-19 00:00:00,12691.9287128713,2018-01-19,31.7619236209335,1.7,85,250,13,1007.2,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",0
"66",2018-01-19 01:00:00,10999.6888260255,2018-01-19,31.0345968882603,2,86,260,13,1007.4,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",1
"67",2018-01-19 02:00:00,8394.76718528996,2018-01-19,33.4446676096181,1,88,250,9.4,1007.9,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",2
"68",2018-01-19 03:00:00,7991.27949080622,2018-01-19,33.7022347949081,1.1,88,230,11.2,1008.3,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",3
"69",2018-01-19 04:00:00,7533.9946251768,2018-01-19,32.1039886845827,1.2,89,220,14.8,1008.3,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",4
"70",2018-01-19 05:00:00,8982.06364922207,2018-01-19,28.9273550212164,1.5,88,220,9.4,1008.5,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",5
"71",2018-01-19 06:00:00,10309.2387553041,2018-01-19,27.6345120226308,1.2,90,200,13,1008.8,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",6
"72",2018-01-19 07:00:00,22566.8514851485,2018-01-19,24.6659405940594,1.5,89,230,13,1009.1,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",TRUE,TRUE,"Friday",7
"73",2018-01-19 08:00:00,27820.8842998586,2018-01-19,29.6446110325318,1.7,87,220,9.4,1009.2,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"day",TRUE,TRUE,"Friday",8
"74",2018-01-19 09:00:00,22042.2022630835,2018-01-19,34.0857708628006,2,89,220,11.2,1009.7,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"day",TRUE,TRUE,"Friday",9
"75",2018-01-19 10:00:00,25052.538330976,2018-01-19,33.9985289957567,3.7,82,220,11.2,1009.8,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"day",FALSE,TRUE,"Friday",10
"76",2018-01-19 11:00:00,23734.4528995757,2018-01-19,28.5074964639321,5.1,74,260,18.4,1010.2,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"day",FALSE,TRUE,"Friday",11
"77",2018-01-19 12:00:00,18866.9437057992,2018-01-19,28.9790099009901,6,66,260,22.3,1010,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"day",FALSE,TRUE,"Friday",12
"78",2018-01-19 13:00:00,34839.909476662,2018-01-19,27.848090523338,7,66,260,25.9,1009,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"day",FALSE,TRUE,"Friday",13
"79",2018-01-19 14:00:00,17629.5315417256,2018-01-19,29.8175954738331,7,57,260,24.1,1009,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"day",FALSE,TRUE,"Friday",14
"80",2018-01-19 15:00:00,18744.5306930693,2018-01-19,26.8441584158416,6.5,62,260,27.7,1009,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"day",FALSE,TRUE,"Friday",15
"81",2018-01-19 16:00:00,14973.6285714286,2018-01-19,28.2617256011315,6.6,66,250,24.1,1009,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"day",TRUE,TRUE,"Friday",16
"82",2018-01-19 17:00:00,24284.0441301273,2018-01-19,27.5595756718529,5.6,71,250,24.1,1009.3,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",TRUE,TRUE,"Friday",17
"83",2018-01-19 18:00:00,23138.5564356436,2018-01-19,31.7043847241867,5,73,250,24.1,1009.3,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",TRUE,TRUE,"Friday",18
"84",2018-01-19 19:00:00,21734.0336633663,2018-01-19,34.7226874115983,4.5,73,250,25.9,1009.4,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",TRUE,TRUE,"Friday",19
"85",2018-01-19 20:00:00,29422.5660537482,2018-01-19,28.4405091937765,3.7,78,250,22.3,1009.7,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",20
"86",2018-01-19 21:00:00,22719.9207920792,2018-01-19,31.4951909476662,3.7,81,240,22.3,1009.7,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",21
"87",2018-01-19 22:00:00,18142.2138613861,2018-01-19,35.4597736916549,3.2,84,230,20.5,1009.7,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",22
"88",2018-01-19 23:00:00,13461.4229137199,2018-01-19,39.0263083451202,3,84,230,18.4,1009.6,"winter","weekday",2018-01-19 07:56:10,2018-01-19 16:27:27,"night",FALSE,TRUE,"Friday",23
"89",2018-01-20 00:00:00,9658.55643564356,2018-01-20,40.0997171145686,2.1,87,220,11.2,1009.5,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",0
"90",2018-01-20 01:00:00,8905.80282885431,2018-01-20,38.9719943422914,1.7,89,230,7.6,1009.1,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",1
"91",2018-01-20 02:00:00,7362.7801980198,2018-01-20,38.0968882602546,2.2,89,220,9.4,1008,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",2
"92",2018-01-20 03:00:00,6804.07043847242,2018-01-20,34.0946817538897,1.7,90,220,1.8,1007.1,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",3
"93",2018-01-20 04:00:00,9462.57934936351,2018-01-20,27.3563224893918,2.6,92,220,9.4,1005.6,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",4
"94",2018-01-20 05:00:00,11290.4834512023,2018-01-20,26.6439038189533,3.6,90,190,5.4,1004.3,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",5
"95",2018-01-20 06:00:00,9417.5702970297,2018-01-20,31.9711456859972,3.7,93,180,9.4,1003.1,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",6
"96",2018-01-20 07:00:00,8387.78896746818,2018-01-20,31.0462234794908,4.2,91,150,11.2,1002.2,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",7
"97",2018-01-20 08:00:00,8472.55728429986,2018-01-20,31.4333804809052,4.1,93,130,13,1001.4,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"day",FALSE,FALSE,"Saturday",8
"98",2018-01-20 09:00:00,12832.2636492221,2018-01-20,33.8708628005658,3.7,97,70,7.6,1000.8,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"day",FALSE,FALSE,"Saturday",9
"99",2018-01-20 10:00:00,11674.2011315417,2018-01-20,40.3956152758133,4,98,60,11.2,1000.4,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"day",FALSE,FALSE,"Saturday",10
"100",2018-01-20 11:00:00,10504.9015558699,2018-01-20,45.3377369165488,4.5,97,70,11.2,1000,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"day",FALSE,FALSE,"Saturday",11
"101",2018-01-20 12:00:00,13142.8791737408,2018-01-20,48.4694397283531,4.5,97,90,11.2,999.1,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"day",FALSE,FALSE,"Saturday",12
"102",2018-01-20 13:00:00,12700.5479490806,2018-01-20,47.2068458274399,4.7,97,100,13,998.2,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"day",FALSE,FALSE,"Saturday",13
"103",2018-01-20 14:00:00,13519.8048090523,2018-01-20,45.4282036775106,4.5,97,70,7.6,998.2,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"day",FALSE,FALSE,"Saturday",14
"104",2018-01-20 15:00:00,8816.171145686,2018-01-20,47.6131824611032,4.7,98,40,9.4,998.7,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"day",FALSE,FALSE,"Saturday",15
"105",2018-01-20 16:00:00,8477.64299858557,2018-01-20,50.0162093352192,4.5,96,40,13,999.5,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"day",FALSE,FALSE,"Saturday",16
"106",2018-01-20 17:00:00,10813.8305516266,2018-01-20,51.8536916548798,4,93,40,13,1000.5,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",17
"107",2018-01-20 18:00:00,12657.7369165488,2018-01-20,53.3590381895332,3.5,93,30,9.4,1002.3,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",18
"108",2018-01-20 19:00:00,9732.66750983699,2018-01-20,54.9279370432827,3.2,94,10,7.6,1004.4,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",19
"109",2018-01-20 20:00:00,8614.25346534654,2018-01-20,54.0112022630835,3.2,94,360,7.6,1006.2,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",20
"110",2018-01-20 21:00:00,12561.9663366337,2018-01-20,52.8737199434229,3.1,91,10,9.4,1007.9,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",21
"111",2018-01-20 22:00:00,10910.6933521924,2018-01-20,54.6693352192362,2.7,93,310,7.6,1009.5,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",22
"112",2018-01-20 23:00:00,12874.2913719943,2018-01-20,52.0700424328147,2.6,92,330,3.6,1010.5,"winter","weekend",2018-01-20 07:55:07,2018-01-20 16:29:06,"night",FALSE,FALSE,"Saturday",23
"113",2018-01-21 00:00:00,8264.52305516266,2018-01-21,57.5613578500707,2.2,93,300,9.4,1012.4,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"night",FALSE,FALSE,"Sunday",0
"114",2018-01-21 01:00:00,6885.30636492221,2018-01-21,58.9855728429986,2.1,92,300,9.4,1013.3,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"night",FALSE,FALSE,"Sunday",1
"115",2018-01-21 02:00:00,5977.15445544554,2018-01-21,62.0857708628006,1.5,93,310,7.6,1014.4,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"night",FALSE,FALSE,"Sunday",2
"116",2018-01-21 03:00:00,5716.82545968883,2018-01-21,58.8051202263083,1.1,95,340,1.8,1014.7,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"night",FALSE,FALSE,"Sunday",3
"117",2018-01-21 04:00:00,5361.66251768034,2018-01-21,61.6212729844413,1.1,96,320,1.8,1014.6,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"night",FALSE,FALSE,"Sunday",4
"118",2018-01-21 05:00:00,5235.76605374823,2018-01-21,62.1719377652051,1.2,96,260,1.8,1014.9,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"night",FALSE,FALSE,"Sunday",5
"119",2018-01-21 06:00:00,7169.39123055163,2018-01-21,53.6176803394625,1.6,96,220,7.6,1015.3,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"night",FALSE,FALSE,"Sunday",6
"120",2018-01-21 07:00:00,7181.68203677511,2018-01-21,55.3506930693069,2,93,220,9.4,1015.5,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"night",FALSE,FALSE,"Sunday",7
"121",2018-01-21 08:00:00,9491.11966053748,2018-01-21,52.2890240452617,2.2,93,210,7.6,1016,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"day",FALSE,FALSE,"Sunday",8
"122",2018-01-21 09:00:00,9799.89533239038,2018-01-21,49.8529561527581,2.2,94,140,7.6,1016.2,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"day",FALSE,FALSE,"Sunday",9
"123",2018-01-21 10:00:00,10763.8138613861,2018-01-21,42.5635077793494,1.6,96,130,14.8,1015.3,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"day",FALSE,FALSE,"Sunday",10
"124",2018-01-21 11:00:00,9528.20198019802,2018-01-21,36.0784158415842,1.7,97,130,16.6,1014.7,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"day",FALSE,FALSE,"Sunday",11
"125",2018-01-21 12:00:00,11467.9869872702,2018-01-21,38.8790099009901,1.2,98,120,14.8,1013.9,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"day",FALSE,FALSE,"Sunday",12
"126",2018-01-21 13:00:00,14867.7864214993,2018-01-21,42.6798585572843,2,98,110,16.6,1012.6,"winter","weekend",2018-01-21 07:54:01,2018-01-21 16:30:47,"day",FALSE,FALSE,"Sunday",13
