"","datetime","number","day","size","temp","rhum","wdir","wspd","pres","season","weekdays","sunrise","sunset","dayNight","peak","businessday","wdays","hours"
"1",2017-04-20 10:00:00,6862.77485380117,2017-04-20,54.1081871345029,11.9,57,240,13,1036.6,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",10
"2",2017-04-20 11:00:00,9609.21386138614,2017-04-20,46.5323620933522,13.4,57,250,14.8,1036.4,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",11
"3",2017-04-20 12:00:00,13049.2195190948,2017-04-20,47.5555304101839,14.3,54,240,13,1036.1,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",12
"4",2017-04-20 13:00:00,13217.859688826,2017-04-20,48.6931824611033,14.4,56,280,16.6,1035.6,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",13
"5",2017-04-20 14:00:00,15433.3244695898,2017-04-20,46.5897595473833,13.9,62,290,16.6,1035.3,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",14
"6",2017-04-20 15:00:00,12057.0998585573,2017-04-20,47.994342291372,13.8,64,260,16.6,1034.9,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",15
"7",2017-04-20 16:00:00,9599.76859971711,2017-04-20,52.5156435643564,14.2,65,290,11.2,1034.3,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",TRUE,TRUE,"Thursday",16
"8",2017-04-20 17:00:00,7815.04384724187,2017-04-20,48.5340311173975,15.5,63,250,11.2,1034,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",TRUE,TRUE,"Thursday",17
"9",2017-04-20 18:00:00,12998,2017-04-20,43.5677227722772,13.9,75,300,9.4,1034,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",TRUE,TRUE,"Thursday",18
"10",2017-04-20 19:00:00,19993.8469589816,2017-04-20,42.2225459688826,12.6,82,290,7.6,1033.9,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",TRUE,TRUE,"Thursday",19
"11",2017-04-20 20:00:00,31174.7881188119,2017-04-20,43.9488260254597,12.5,81,270,5.4,1034.1,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"night",FALSE,TRUE,"Thursday",20
"12",2017-04-20 21:00:00,32954.2769448373,2017-04-20,42.5250919377652,12.4,83,280,7.6,1034.3,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"night",FALSE,TRUE,"Thursday",21
"13",2017-04-20 22:00:00,12426.8933521924,2017-04-20,51.4343988684583,11.9,84,270,9.4,1034.2,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"night",FALSE,TRUE,"Thursday",22
"14",2017-04-20 23:00:00,11438.1872701556,2017-04-20,54.3549646393211,10.9,89,270,7.6,1033.9,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"night",FALSE,TRUE,"Thursday",23
"15",2017-04-21 00:00:00,13026.0401697313,2017-04-21,50.1062234794908,10.6,90,290,7.6,1033.8,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"night",FALSE,TRUE,"Friday",0
"16",2017-04-21 01:00:00,12122.7408769448,2017-04-21,53.3684016973126,9.3,95,300,3.6,1033.6,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"night",FALSE,TRUE,"Friday",1
"17",2017-04-21 02:00:00,8155.10834512023,2017-04-21,67.5777934936351,9,96,280,5.4,1033.3,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"night",FALSE,TRUE,"Friday",2
"18",2017-04-21 03:00:00,6608.36181046676,2017-04-21,71.5483734087695,8.3,97,260,9.4,1033,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"night",FALSE,TRUE,"Friday",3
"19",2017-04-21 04:00:00,7636.51654879774,2017-04-21,64.2211598302687,7.4,94,260,7.6,1032.8,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"night",FALSE,TRUE,"Friday",4
"20",2017-04-21 05:00:00,7863.30579915134,2017-04-21,62.6020084865629,7.6,91,270,5.4,1032.7,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",FALSE,TRUE,"Friday",5
"21",2017-04-21 06:00:00,12123.8070721358,2017-04-21,53.2023762376238,9,86,280,7.6,1032.8,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",FALSE,TRUE,"Friday",6
"22",2017-04-21 07:00:00,13959.9643564356,2017-04-21,53.1617538896747,9.7,84,270,7.6,1033,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",TRUE,TRUE,"Friday",7
"23",2017-04-21 08:00:00,18348.0316831683,2017-04-21,46.5659123055163,10.6,81,300,7.6,1033,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",TRUE,TRUE,"Friday",8
"24",2017-04-21 09:00:00,18377.4919377652,2017-04-21,44.2737765205092,11.8,73,290,9.4,1033,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",TRUE,TRUE,"Friday",9
"25",2017-04-21 10:00:00,16758.8067892504,2017-04-21,42.2698161244696,13.1,71,290,9.4,1032.8,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",FALSE,TRUE,"Friday",10
"26",2017-04-21 11:00:00,22432.5052333805,2017-04-21,31.576775106082,14.9,56,300,13,1032.4,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",FALSE,TRUE,"Friday",11
"27",2017-04-21 12:00:00,13117.3171145686,2017-04-21,36.3594059405941,14.9,54,310,14.8,1032,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",FALSE,TRUE,"Friday",12
"28",2017-04-21 13:00:00,13057.8492220651,2017-04-21,36.1855162659123,15.3,49,310,14.8,1031.4,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",FALSE,TRUE,"Friday",13
"29",2017-04-21 14:00:00,12816.1513437058,2017-04-21,36.7056294200849,15.3,51,300,16.6,1031.1,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",FALSE,TRUE,"Friday",14
"30",2017-04-21 15:00:00,11409.6961810467,2017-04-21,34.8561244695898,15.1,53,300,13,1030.6,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",FALSE,TRUE,"Friday",15
"31",2017-04-21 16:00:00,12530.3884016973,2017-04-21,38.9442998585573,14.9,54,300,11.2,1030.4,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",TRUE,TRUE,"Friday",16
"32",2017-04-21 17:00:00,10037.7615275813,2017-04-21,37.3248373408769,14.4,54,300,13,1030.1,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",TRUE,TRUE,"Friday",17
"33",2017-04-21 18:00:00,10500.9807637907,2017-04-21,40.4039038189533,13.8,57,330,11.2,1030.1,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",TRUE,TRUE,"Friday",18
"34",2017-04-21 19:00:00,12623.226874116,2017-04-21,41.1513437057991,13.4,58,310,7.6,1030,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"day",TRUE,TRUE,"Friday",19
"35",2017-04-21 20:00:00,12323.8659123055,2017-04-21,38.8257708628006,13.1,61,330,11.2,1030,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"night",FALSE,TRUE,"Friday",20
"36",2017-04-21 21:00:00,12946.9374823197,2017-04-21,41.3934653465347,12.6,64,310,7.6,1029.9,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"night",FALSE,TRUE,"Friday",21
"37",2017-04-21 22:00:00,9775.66223479491,2017-04-21,44.9255445544554,12.6,63,290,7.6,1029.7,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"night",FALSE,TRUE,"Friday",22
"38",2017-04-21 23:00:00,10719.8820367751,2017-04-21,43.266053748232,12.4,64,290,13,1029.8,"spring","weekday",2017-04-21 04:52:16,2017-04-21 19:07:51,"night",FALSE,TRUE,"Friday",23
"39",2017-04-22 00:00:00,9261.0387553041,2017-04-22,39.5355304101839,11.9,68,290,11.2,1029.6,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"night",FALSE,FALSE,"Saturday",0
"40",2017-04-22 01:00:00,7292.04724186704,2017-04-22,38.583224893918,11.5,70,310,9.4,1029.2,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"night",FALSE,FALSE,"Saturday",1
"41",2017-04-22 02:00:00,5558.06930693069,2017-04-22,42.3272135785007,10.4,74,310,5.4,1029,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"night",FALSE,FALSE,"Saturday",2
"42",2017-04-22 03:00:00,5087.91371994342,2017-04-22,42.7001697312588,10.4,75,300,9.4,1028.7,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"night",FALSE,FALSE,"Saturday",3
"43",2017-04-22 04:00:00,5577.30099009901,2017-04-22,41.8071004243281,9.3,79,300,7.6,1028.5,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"night",FALSE,FALSE,"Saturday",4
"44",2017-04-22 05:00:00,8547.58755304102,2017-04-22,37.4749929278642,8.9,80,330,11.2,1028.9,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",5
"45",2017-04-22 06:00:00,13504.7018387553,2017-04-22,38.1263083451202,9.3,72,320,11.2,1029.3,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",6
"46",2017-04-22 07:00:00,12164.2096181047,2017-04-22,39.781414427157,9.3,71,320,13,1029.5,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",7
"47",2017-04-22 08:00:00,15550.6891089109,2017-04-22,38.6902404526167,9.9,72,330,14.8,1029.7,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",8
"48",2017-04-22 09:00:00,13266.5145685997,2017-04-22,37.8436209335219,10.2,74,330,13,1029.7,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",9
"49",2017-04-22 10:00:00,14985.3207920792,2017-04-22,34.767072135785,11,72,330,11.2,1029.8,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",10
"50",2017-04-22 11:00:00,9942.77821782178,2017-04-22,37.6803111739745,12,69,30,11.2,1029.6,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",11
"51",2017-04-22 12:00:00,8768.49717034522,2017-04-22,38.1636389360498,13.5,58,20,9.4,1028.9,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",12
"52",2017-04-22 13:00:00,9189.6387553041,2017-04-22,40.1142008486563,13.7,53,50,9.4,1028.7,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",13
"53",2017-04-22 14:00:00,9654.10975954738,2017-04-22,42.1313437057992,15,46,280,5.4,1027.8,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",14
"54",2017-04-22 15:00:00,11400.9635077794,2017-04-22,42.5592362093352,16.8,38,290,14.8,1027.3,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",15
"55",2017-04-22 16:00:00,13300.9830268741,2017-04-22,39.2291654879774,15.5,44,70,7.6,1027.1,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",16
"56",2017-04-22 17:00:00,13317.513437058,2017-04-22,40.0293069306931,15.2,40,340,9.4,1026.9,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",17
"57",2017-04-22 18:00:00,13769.7558698727,2017-04-22,39.86,15.1,38,350,9.4,1026.8,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",18
"58",2017-04-22 19:00:00,17148.0407355021,2017-04-22,39.1993493635078,14.2,40,340,7.6,1026.7,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"day",FALSE,FALSE,"Saturday",19
"59",2017-04-22 20:00:00,29658.1852899576,2017-04-22,37.8132956152758,12.4,48,350,7.6,1027.3,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"night",FALSE,FALSE,"Saturday",20
"60",2017-04-22 21:00:00,19641.187553041,2017-04-22,32.0607920792079,10,71,90,20.5,1027.9,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"night",FALSE,FALSE,"Saturday",21
"61",2017-04-22 22:00:00,18068.1001414427,2017-04-22,39.0708062234795,8.8,78,70,11.2,1028.1,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"night",FALSE,FALSE,"Saturday",22
"62",2017-04-22 23:00:00,15123.0800565771,2017-04-22,45.2033946251768,8.1,80,60,7.6,1028.1,"spring","weekend",2017-04-22 04:50:13,2017-04-22 19:09:31,"night",FALSE,FALSE,"Saturday",23
"63",2017-04-23 00:00:00,9690.27864214993,2017-04-23,47.2550212164074,8.1,85,130,13,1028.4,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"night",FALSE,FALSE,"Sunday",0
"64",2017-04-23 01:00:00,9099.26025459689,2017-04-23,46.3676379066478,8.6,79,140,18.4,1028.2,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"night",FALSE,FALSE,"Sunday",1
"65",2017-04-23 02:00:00,8448.35625353707,2017-04-23,34.7430107526882,8.4,77,120,14.8,1028.2,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"night",FALSE,FALSE,"Sunday",2
"66",2017-04-23 03:00:00,9375.14653465347,2017-04-23,33.3470438472419,8.3,76,120,14.8,1028.1,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"night",FALSE,FALSE,"Sunday",3
"67",2017-04-23 04:00:00,5849.94766619519,2017-04-23,32.6461386138614,8.2,72,120,13,1028,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"night",FALSE,FALSE,"Sunday",4
"68",2017-04-23 05:00:00,5518.8981612447,2017-04-23,31.4785289957567,8,68,130,9.4,1027.7,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",5
"69",2017-04-23 06:00:00,6574.80594059406,2017-04-23,28.3589250353607,8.3,68,130,9.4,1027.9,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",6
"70",2017-04-23 07:00:00,5877.23762376238,2017-04-23,31.4178500707214,8.6,68,100,7.6,1028.1,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",7
"71",2017-04-23 08:00:00,8703.44243281471,2017-04-23,31.7144837340877,9.6,67,120,9.4,1028.1,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",8
"72",2017-04-23 09:00:00,11002.7380480905,2017-04-23,32.6264497878359,10.6,69,160,9.4,1027.8,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",9
"73",2017-04-23 10:00:00,12384.0715700141,2017-04-23,33.2527581329562,13,61,220,13,1027.5,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",10
"74",2017-04-23 11:00:00,9368.71768033946,2017-04-23,38.3569165487977,12.1,64,300,13,1027.1,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",11
"75",2017-04-23 12:00:00,13094.486562942,2017-04-23,42.9081188118812,13.4,54,260,13,1026.4,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",12
"76",2017-04-23 13:00:00,14692.8622347949,2017-04-23,43.8179632248939,15,41,280,9.4,1025.6,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",13
"77",2017-04-23 14:00:00,10234.2523338048,2017-04-23,42.3831400282885,15.9,40,260,16.6,1025.1,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",14
"78",2017-04-23 15:00:00,15054.9292786422,2017-04-23,40.4125601131542,15.9,40,310,14.8,1024.5,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",15
"79",2017-04-23 16:00:00,15716.1519094767,2017-04-23,41.9413861386139,15.9,38,270,16.6,1024,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",16
"80",2017-04-23 17:00:00,17681.6857142857,2017-04-23,37.726676096181,15.2,43,320,11.2,1023.7,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",17
"81",2017-04-23 18:00:00,16011.0588401697,2017-04-23,41.9529561527581,15.2,42,320,7.6,1023.3,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",18
"82",2017-04-23 19:00:00,21826.3793493635,2017-04-23,34.4262234794908,13.8,47,270,13,1022.9,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"day",FALSE,FALSE,"Sunday",19
"83",2017-04-23 20:00:00,18876.7977369165,2017-04-23,53.8359830268741,12.1,69,190,16.6,1023,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"night",FALSE,FALSE,"Sunday",20
"84",2017-04-23 21:00:00,23149.0594059406,2017-04-23,38.6089674681754,10.8,76,190,13,1022.9,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"night",FALSE,FALSE,"Sunday",21
"85",2017-04-23 22:00:00,15670.9097595474,2017-04-23,40.6181046676096,9.7,82,190,13,1022.4,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"night",FALSE,FALSE,"Sunday",22
"86",2017-04-23 23:00:00,14948.8758132956,2017-04-23,39.1876944837341,9,86,200,11.2,1022,"spring","weekend",2017-04-23 04:48:10,2017-04-23 19:11:11,"night",FALSE,FALSE,"Sunday",23
"87",2017-04-24 00:00:00,15799.4014144272,2017-04-24,38.5544837340877,8.5,87,230,13,1021.5,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"night",FALSE,TRUE,"Monday",0
"88",2017-04-24 01:00:00,12804.3448373409,2017-04-24,43.1532107496464,7.3,87,240,9.4,1021,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"night",FALSE,TRUE,"Monday",1
"89",2017-04-24 02:00:00,6545.01669024045,2017-04-24,65.0802828854314,7.3,88,220,5.4,1020.2,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"night",FALSE,TRUE,"Monday",2
"90",2017-04-24 03:00:00,5374.24101838755,2017-04-24,70.6784724186704,6.8,92,250,3.6,1019.6,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"night",FALSE,TRUE,"Monday",3
"91",2017-04-24 04:00:00,5709.80056577086,2017-04-24,64.2363507779349,7.2,87,270,9.4,1019.2,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"night",FALSE,TRUE,"Monday",4
"92",2017-04-24 05:00:00,9477.10381895332,2017-04-24,53.7829137199434,5.5,88,260,7.6,1018.8,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",FALSE,TRUE,"Monday",5
"93",2017-04-24 06:00:00,12257.8803394625,2017-04-24,54.8416690240453,6.8,89,260,7.6,1018.5,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",FALSE,TRUE,"Monday",6
"94",2017-04-24 07:00:00,11510.5055162659,2017-04-24,54.6876096181047,8.7,80,270,9.4,1018.3,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",TRUE,TRUE,"Monday",7
"95",2017-04-24 08:00:00,11783.9205091938,2017-04-24,49.9433663366337,11,73,270,11.2,1017.7,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",TRUE,TRUE,"Monday",8
"96",2017-04-24 09:00:00,9667.95021216407,2017-04-24,45.9318246110325,12,65,300,13,1017.4,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",TRUE,TRUE,"Monday",9
"97",2017-04-24 10:00:00,16658.7448373409,2017-04-24,33.4801414427157,11.2,76,290,13,1017.1,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",FALSE,TRUE,"Monday",10
"98",2017-04-24 11:00:00,28054.4803394625,2017-04-24,27.2104101838755,12.7,65,270,14.8,1016.3,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",FALSE,TRUE,"Monday",11
"99",2017-04-24 12:00:00,20918.8429985856,2017-04-24,28.8056294200849,11.3,81,290,14.8,1015.9,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",FALSE,TRUE,"Monday",12
"100",2017-04-24 13:00:00,23242.6070721358,2017-04-24,30.2736067892504,12.9,71,270,14.8,1014.8,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",FALSE,TRUE,"Monday",13
"101",2017-04-24 14:00:00,20201.34427157,2017-04-24,34.5955304101839,13.2,67,260,20.5,1013.9,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",FALSE,TRUE,"Monday",14
"102",2017-04-24 15:00:00,23770.699009901,2017-04-24,36.4643281471004,12.7,69,270,16.6,1013.1,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",FALSE,TRUE,"Monday",15
"103",2017-04-24 16:00:00,22606.1974540311,2017-04-24,26.5894200848656,13,65,260,20.5,1012.5,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",TRUE,TRUE,"Monday",16
"104",2017-04-24 17:00:00,11409.34427157,2017-04-24,37.1277793493635,12.3,65,260,22.3,1012.2,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",TRUE,TRUE,"Monday",17
"105",2017-04-24 18:00:00,12244.8161244696,2017-04-24,36.4625176803395,10.3,71,330,13,1012.7,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",TRUE,TRUE,"Monday",18
"106",2017-04-24 19:00:00,19093.0294200849,2017-04-24,34.1017538896747,10,70,310,14.8,1012.6,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"day",TRUE,TRUE,"Monday",19
"107",2017-04-24 20:00:00,16042.0859971711,2017-04-24,32.4918811881188,9.4,53,310,18.4,1013.2,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"night",FALSE,TRUE,"Monday",20
"108",2017-04-24 21:00:00,13935.0622347949,2017-04-24,26.6314002828854,8.7,47,320,16.6,1013.3,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"night",FALSE,TRUE,"Monday",21
"109",2017-04-24 22:00:00,13098.9762376238,2017-04-24,22.2013295615276,6.7,42,310,18.4,1013.6,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"night",FALSE,TRUE,"Monday",22
"110",2017-04-24 23:00:00,7013.86874115983,2017-04-24,24.6200848656294,5.7,45,300,16.6,1013.9,"spring","weekday",2017-04-24 04:46:09,2017-04-24 19:12:51,"night",FALSE,TRUE,"Monday",23
"111",2017-04-25 00:00:00,5861.92277227723,2017-04-25,25.1628854314003,4.6,52,300,14.8,1013.9,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"night",FALSE,TRUE,"Tuesday",0
"112",2017-04-25 01:00:00,4600.11598302687,2017-04-25,27.382828854314,3.7,56,300,13,1013.5,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"night",FALSE,TRUE,"Tuesday",1
"113",2017-04-25 02:00:00,3845.59422750424,2017-04-25,27.075155631013,3.1,62,300,13,1013.4,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"night",FALSE,TRUE,"Tuesday",2
"114",2017-04-25 03:00:00,4590.57555178268,2017-04-25,25.8986983588002,2.6,64,300,13,1013.3,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"night",FALSE,TRUE,"Tuesday",3
"115",2017-04-25 04:00:00,5322.28090523338,2017-04-25,29.8370862800566,0.5,72,260,11.2,1013.2,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"night",FALSE,TRUE,"Tuesday",4
"116",2017-04-25 05:00:00,8904.66166902404,2017-04-25,26.3373974540311,1.2,72,270,14.8,1013.4,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",FALSE,TRUE,"Tuesday",5
"117",2017-04-25 06:00:00,11628.4339462518,2017-04-25,26.5960678925035,3,63,290,14.8,1013.8,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",FALSE,TRUE,"Tuesday",6
"118",2017-04-25 07:00:00,11325.6953323904,2017-04-25,30.7699292786421,4.1,64,320,14.8,1014.2,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",TRUE,TRUE,"Tuesday",7
"119",2017-04-25 08:00:00,13645.2984441301,2017-04-25,31.9048090523338,5.5,58,330,13,1014.4,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",TRUE,TRUE,"Tuesday",8
"120",2017-04-25 09:00:00,10245.198019802,2017-04-25,30.4388118811881,6.6,48,360,13,1014.5,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",TRUE,TRUE,"Tuesday",9
"121",2017-04-25 10:00:00,11115.8200848656,2017-04-25,29.5958415841584,7.9,43,360,14.8,1014.4,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",FALSE,TRUE,"Tuesday",10
"122",2017-04-25 11:00:00,11439.2500707214,2017-04-25,29.3367468175389,9.2,39,350,16.6,1014.4,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",FALSE,TRUE,"Tuesday",11
"123",2017-04-25 12:00:00,10433.9824611033,2017-04-25,32.1828854314003,9.3,34,330,16.6,1014.3,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",FALSE,TRUE,"Tuesday",12
"124",2017-04-25 13:00:00,14903.9250353607,2017-04-25,28.5857142857143,9.4,35,320,18.4,1014.3,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",FALSE,TRUE,"Tuesday",13
"125",2017-04-25 14:00:00,14903.1932107496,2017-04-25,32.5576803394625,9.9,33,320,13,1013.9,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",FALSE,TRUE,"Tuesday",14
"126",2017-04-25 15:00:00,13929.5060276389,2017-04-25,30.8147015583652,11.4,33,340,14.8,1013.5,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",FALSE,TRUE,"Tuesday",15
"127",2017-04-25 16:00:00,14423.5937765205,2017-04-25,31.3122206506365,8.7,44,330,20.5,1013.6,"spring","weekday",2017-04-25 04:44:08,2017-04-25 19:14:31,"day",TRUE,TRUE,"Tuesday",16
